dt,gender,age,chainname,number_visit
2018-10-07,female,45_54,Chick-fil-A,1053
2018-10-07,male,25_34,Chick-fil-A,2670
2018-10-07,male,65_plus,Chick-fil-A,111
2018-10-07,male,18_24,Chick-fil-A,747
2018-10-07,male,45_54,Chick-fil-A,1513
2018-10-07,female,55_64,Chick-fil-A,418
2018-10-07,male,55_64,Chick-fil-A,375
2018-10-07,female,45_54,Popeyes Louisiana Kitchen,754
2018-10-07,female,65_plus,Chick-fil-A,128
2018-10-07,male,18_24,Popeyes Louisiana Kitchen,404
2018-10-07,male,55_64,Popeyes Louisiana Kitchen,417
2018-10-07,male,35_44,Chick-fil-A,3185
2018-10-08,female,18_24,Popeyes Louisiana Kitchen,511
2018-10-08,female,Under_18,Chick-fil-A,533
2018-10-08,female,18_24,Chick-fil-A,3294
2018-10-08,male,18_24,Popeyes Louisiana Kitchen,408
2018-10-08,female,25_34,Popeyes Louisiana Kitchen,2219
2018-10-08,male,45_54,Chick-fil-A,6171
2018-10-08,male,55_64,Chick-fil-A,1560
2018-10-08,male,18_24,Chick-fil-A,2205
2018-10-08,male,65_plus,Popeyes Louisiana Kitchen,167
2018-10-08,female,45_54,Chick-fil-A,4598
2018-10-08,female,65_plus,Popeyes Louisiana Kitchen,126
2018-10-08,male,55_64,Popeyes Louisiana Kitchen,493
2018-10-08,male,35_44,Chick-fil-A,11474
2018-10-08,female,35_44,Popeyes Louisiana Kitchen,2237
2018-10-08,female,Under_18,Popeyes Louisiana Kitchen,54
2018-10-08,male,45_54,Popeyes Louisiana Kitchen,1509
2018-10-08,male,Under_18,Chick-fil-A,189
2018-10-08,female,35_44,Chick-fil-A,12463
2018-10-08,female,65_plus,Chick-fil-A,743
2018-10-08,female,55_64,Chick-fil-A,1628
2018-10-08,male,Under_18,Popeyes Louisiana Kitchen,16
2018-10-08,male,35_44,Popeyes Louisiana Kitchen,3342
2018-10-08,male,25_34,Chick-fil-A,7813
2018-10-08,female,45_54,Popeyes Louisiana Kitchen,693
2018-10-08,male,65_plus,Chick-fil-A,700
2018-10-08,male,25_34,Popeyes Louisiana Kitchen,2676
2018-10-08,female,25_34,Chick-fil-A,9214
2018-10-08,female,55_64,Popeyes Louisiana Kitchen,358
2018-10-09,male,55_64,Chick-fil-A,1748
2018-10-09,male,35_44,Chick-fil-A,11871
2018-10-09,female,18_24,Popeyes Louisiana Kitchen,481
2018-10-09,male,25_34,Popeyes Louisiana Kitchen,2660
2018-10-09,female,25_34,Popeyes Louisiana Kitchen,2343
2018-10-09,male,35_44,Popeyes Louisiana Kitchen,3521
2018-10-09,male,25_34,Chick-fil-A,8315
2018-10-09,female,35_44,Popeyes Louisiana Kitchen,2522
2018-10-09,male,45_54,Chick-fil-A,6337
2018-10-09,male,55_64,Popeyes Louisiana Kitchen,620
2018-10-09,male,Under_18,Chick-fil-A,168
2018-10-09,male,18_24,Popeyes Louisiana Kitchen,408
2018-10-09,male,65_plus,Chick-fil-A,772
2018-10-09,female,65_plus,Popeyes Louisiana Kitchen,166
2018-10-09,female,Under_18,Chick-fil-A,608
2018-10-09,female,Under_18,Popeyes Louisiana Kitchen,63
2018-10-09,female,65_plus,Chick-fil-A,817
2018-10-09,male,18_24,Chick-fil-A,2308
2018-10-09,female,25_34,Chick-fil-A,9606
2018-10-09,female,18_24,Chick-fil-A,3659
2018-10-09,female,55_64,Popeyes Louisiana Kitchen,403
2018-10-09,female,35_44,Chick-fil-A,12647
2018-10-09,male,45_54,Popeyes Louisiana Kitchen,1739
2018-10-09,female,55_64,Chick-fil-A,1792
2018-10-09,male,65_plus,Popeyes Louisiana Kitchen,206
2018-10-09,female,45_54,Chick-fil-A,4671
2018-10-09,female,45_54,Popeyes Louisiana Kitchen,886
2018-10-09,male,Under_18,Popeyes Louisiana Kitchen,16
2018-10-10,male,35_44,Popeyes Louisiana Kitchen,3621
2018-10-10,female,65_plus,Chick-fil-A,824
2018-10-10,male,18_24,Chick-fil-A,2313
2018-10-10,male,65_plus,Chick-fil-A,743
2018-10-10,female,45_54,Chick-fil-A,4848
2018-10-10,male,25_34,Chick-fil-A,8466
2018-10-10,female,35_44,Popeyes Louisiana Kitchen,2566
2018-10-10,female,18_24,Popeyes Louisiana Kitchen,516
2018-10-10,male,Under_18,Chick-fil-A,217
2018-10-10,female,18_24,Chick-fil-A,3700
2018-10-10,male,45_54,Chick-fil-A,6596
2018-10-10,male,25_34,Popeyes Louisiana Kitchen,2669
2018-10-10,female,35_44,Chick-fil-A,13230
2018-10-10,male,55_64,Popeyes Louisiana Kitchen,526
2018-10-10,female,Under_18,Popeyes Louisiana Kitchen,45
2018-10-10,male,45_54,Popeyes Louisiana Kitchen,1710
2018-10-10,female,65_plus,Popeyes Louisiana Kitchen,126
2018-10-10,female,25_34,Chick-fil-A,9821
2018-10-10,female,55_64,Popeyes Louisiana Kitchen,385
2018-10-10,male,Under_18,Popeyes Louisiana Kitchen,36
2018-10-10,female,Under_18,Chick-fil-A,655
2018-10-10,female,55_64,Chick-fil-A,1817
2018-10-10,male,65_plus,Popeyes Louisiana Kitchen,189
2018-10-10,female,25_34,Popeyes Louisiana Kitchen,2404
2018-10-10,male,18_24,Popeyes Louisiana Kitchen,407
2018-10-10,male,35_44,Chick-fil-A,11986
2018-10-10,male,55_64,Chick-fil-A,1798
2018-10-10,female,45_54,Popeyes Louisiana Kitchen,805
2018-10-11,female,65_plus,Chick-fil-A,778
2018-10-11,female,25_34,Popeyes Louisiana Kitchen,2287
2018-10-11,female,Under_18,Chick-fil-A,611
2018-10-11,male,Under_18,Chick-fil-A,180
2018-10-11,male,18_24,Chick-fil-A,2513
2018-10-11,female,35_44,Popeyes Louisiana Kitchen,2533
2018-10-11,male,25_34,Popeyes Louisiana Kitchen,2541
2018-10-11,female,65_plus,Popeyes Louisiana Kitchen,151
2018-10-11,female,45_54,Chick-fil-A,4954
2018-10-11,male,35_44,Chick-fil-A,12728
2018-10-11,male,35_44,Popeyes Louisiana Kitchen,3499
2018-10-11,male,45_54,Chick-fil-A,6853
2018-10-11,male,55_64,Popeyes Louisiana Kitchen,552
2018-10-11,female,18_24,Popeyes Louisiana Kitchen,528
2018-10-11,male,Under_18,Popeyes Louisiana Kitchen,24
2018-10-11,female,Under_18,Popeyes Louisiana Kitchen,60
2018-10-11,female,25_34,Chick-fil-A,10347
2018-10-11,male,25_34,Chick-fil-A,8754
2018-10-11,female,55_64,Popeyes Louisiana Kitchen,404
2018-10-11,female,55_64,Chick-fil-A,1767
2018-10-11,male,55_64,Chick-fil-A,1713
2018-10-11,male,65_plus,Popeyes Louisiana Kitchen,191
2018-10-11,female,18_24,Chick-fil-A,3723
2018-10-11,female,45_54,Popeyes Louisiana Kitchen,886
2018-10-11,male,18_24,Popeyes Louisiana Kitchen,401
2018-10-11,male,45_54,Popeyes Louisiana Kitchen,1681
2018-10-11,male,65_plus,Chick-fil-A,779
2018-10-11,female,35_44,Chick-fil-A,13680
2018-10-12,female,45_54,Popeyes Louisiana Kitchen,966
2018-10-12,female,Under_18,Chick-fil-A,794
2018-10-12,female,Under_18,Popeyes Louisiana Kitchen,66
2018-10-12,female,55_64,Chick-fil-A,2066
2018-10-12,male,Under_18,Popeyes Louisiana Kitchen,19
2018-10-12,male,18_24,Chick-fil-A,2827
2018-10-12,male,55_64,Chick-fil-A,1983
2018-10-12,male,25_34,Popeyes Louisiana Kitchen,2991
2018-10-12,male,45_54,Chick-fil-A,7977
2018-10-12,female,25_34,Chick-fil-A,12562
2018-10-12,female,65_plus,Chick-fil-A,885
2018-10-12,male,45_54,Popeyes Louisiana Kitchen,1825
2018-10-12,male,65_plus,Chick-fil-A,852
2018-10-12,female,18_24,Popeyes Louisiana Kitchen,588
2018-10-12,male,35_44,Popeyes Louisiana Kitchen,3965
2018-10-12,male,25_34,Chick-fil-A,10123
2018-10-12,male,Under_18,Chick-fil-A,250
2018-10-12,male,35_44,Chick-fil-A,14768
2018-10-12,female,25_34,Popeyes Louisiana Kitchen,2571
2018-10-12,female,65_plus,Popeyes Louisiana Kitchen,131
2018-10-12,female,18_24,Chick-fil-A,4607
2018-10-12,male,55_64,Popeyes Louisiana Kitchen,559
2018-10-12,female,35_44,Popeyes Louisiana Kitchen,2955
2018-10-12,male,65_plus,Popeyes Louisiana Kitchen,195
2018-10-12,female,35_44,Chick-fil-A,16738
2018-10-12,female,55_64,Popeyes Louisiana Kitchen,399
2018-10-12,male,18_24,Popeyes Louisiana Kitchen,476
2018-10-12,female,45_54,Chick-fil-A,5877
2018-10-13,male,18_24,Popeyes Louisiana Kitchen,440
2018-10-13,male,45_54,Popeyes Louisiana Kitchen,1546
2018-10-13,male,Under_18,Chick-fil-A,311
2018-10-13,male,35_44,Chick-fil-A,15368
2018-10-13,female,18_24,Chick-fil-A,4325
2018-10-13,female,25_34,Popeyes Louisiana Kitchen,2719
2018-10-13,female,45_54,Chick-fil-A,6006
2018-10-13,female,Under_18,Chick-fil-A,931
2018-10-13,male,35_44,Popeyes Louisiana Kitchen,3311
2018-10-13,female,55_64,Chick-fil-A,1916
2018-10-13,male,25_34,Chick-fil-A,10384
2018-10-13,female,35_44,Popeyes Louisiana Kitchen,2666
2018-10-13,male,Under_18,Popeyes Louisiana Kitchen,18
2018-10-13,male,25_34,Popeyes Louisiana Kitchen,2788
2018-10-13,male,55_64,Chick-fil-A,1705
2018-10-13,female,65_plus,Chick-fil-A,691
2018-10-13,male,65_plus,Chick-fil-A,652
2018-10-13,female,55_64,Popeyes Louisiana Kitchen,336
2018-10-13,female,45_54,Popeyes Louisiana Kitchen,894
2018-10-13,female,18_24,Popeyes Louisiana Kitchen,608
2018-10-13,female,25_34,Chick-fil-A,12586
2018-10-13,female,Under_18,Popeyes Louisiana Kitchen,67
2018-10-13,female,65_plus,Popeyes Louisiana Kitchen,107
2018-10-13,male,18_24,Chick-fil-A,2660
2018-10-13,male,65_plus,Popeyes Louisiana Kitchen,134
2018-10-13,female,35_44,Chick-fil-A,17554
2018-10-13,male,55_64,Popeyes Louisiana Kitchen,436
2018-10-13,male,45_54,Chick-fil-A,8024
2018-10-14,female,25_34,Popeyes Louisiana Kitchen,2475
2018-10-14,female,55_64,Chick-fil-A,362
2018-10-14,female,45_54,Popeyes Louisiana Kitchen,732
2018-10-14,male,25_34,Popeyes Louisiana Kitchen,2571
2018-10-14,female,65_plus,Popeyes Louisiana Kitchen,97
2018-10-14,female,Under_18,Popeyes Louisiana Kitchen,61
2018-10-14,male,65_plus,Popeyes Louisiana Kitchen,133
2018-10-14,female,45_54,Chick-fil-A,1065
2018-10-14,male,18_24,Popeyes Louisiana Kitchen,438
2018-10-14,male,35_44,Chick-fil-A,3108
2018-10-14,male,35_44,Popeyes Louisiana Kitchen,2998
2018-10-14,female,18_24,Chick-fil-A,996
2018-10-14,male,25_34,Chick-fil-A,2758
2018-10-14,male,Under_18,Chick-fil-A,62
2018-10-14,female,25_34,Chick-fil-A,2933
2018-10-14,female,55_64,Popeyes Louisiana Kitchen,331
2018-10-14,female,35_44,Chick-fil-A,3049
2018-10-14,female,65_plus,Chick-fil-A,127
2018-10-14,male,18_24,Chick-fil-A,736
2018-10-14,male,55_64,Popeyes Louisiana Kitchen,375
2018-10-14,female,35_44,Popeyes Louisiana Kitchen,2387
2018-10-14,male,55_64,Chick-fil-A,413
2018-10-14,male,Under_18,Popeyes Louisiana Kitchen,15
2018-10-14,female,Under_18,Chick-fil-A,195
2018-10-14,male,65_plus,Chick-fil-A,119
2018-10-14,male,45_54,Popeyes Louisiana Kitchen,1278
2018-10-14,male,45_54,Chick-fil-A,1571
2018-10-14,female,18_24,Popeyes Louisiana Kitchen,590
2018-10-15,male,18_24,Chick-fil-A,1926
2018-10-15,male,25_34,Popeyes Louisiana Kitchen,2567
2018-10-15,male,25_34,Chick-fil-A,7374
2018-10-15,male,Under_18,Chick-fil-A,151
2018-10-15,female,55_64,Chick-fil-A,1580
2018-10-15,male,45_54,Popeyes Louisiana Kitchen,1665
2018-10-15,female,55_64,Popeyes Louisiana Kitchen,349
2018-10-15,male,18_24,Popeyes Louisiana Kitchen,397
2018-10-15,male,55_64,Popeyes Louisiana Kitchen,518
2018-10-15,female,18_24,Popeyes Louisiana Kitchen,526
2018-10-15,female,35_44,Chick-fil-A,11159
2018-10-15,female,25_34,Popeyes Louisiana Kitchen,2132
2018-10-15,male,Under_18,Popeyes Louisiana Kitchen,15
2018-10-15,female,65_plus,Popeyes Louisiana Kitchen,123
2018-10-15,female,35_44,Popeyes Louisiana Kitchen,2247
2018-10-15,female,25_34,Chick-fil-A,8400
2018-10-15,female,18_24,Chick-fil-A,3123
2018-10-15,female,65_plus,Chick-fil-A,763
2018-10-15,male,55_64,Chick-fil-A,1498
2018-10-15,male,65_plus,Popeyes Louisiana Kitchen,222
2018-10-15,female,45_54,Chick-fil-A,4249
2018-10-15,male,35_44,Chick-fil-A,10625
2018-10-15,female,Under_18,Popeyes Louisiana Kitchen,51
2018-10-15,male,35_44,Popeyes Louisiana Kitchen,3254
2018-10-15,male,65_plus,Chick-fil-A,782
2018-10-15,male,45_54,Chick-fil-A,5845
2018-10-15,female,Under_18,Chick-fil-A,476
2018-10-15,female,45_54,Popeyes Louisiana Kitchen,727
2018-10-16,female,45_54,Popeyes Louisiana Kitchen,859
2018-10-16,male,Under_18,Chick-fil-A,180
2018-10-16,female,65_plus,Popeyes Louisiana Kitchen,140
2018-10-16,male,45_54,Popeyes Louisiana Kitchen,1729
2018-10-16,female,25_34,Chick-fil-A,9442
2018-10-16,female,65_plus,Chick-fil-A,756
2018-10-16,female,35_44,Popeyes Louisiana Kitchen,2479
2018-10-16,female,55_64,Popeyes Louisiana Kitchen,384
2018-10-16,female,35_44,Chick-fil-A,12208
2018-10-16,male,55_64,Chick-fil-A,1674
2018-10-16,male,55_64,Popeyes Louisiana Kitchen,553
2018-10-16,male,65_plus,Chick-fil-A,762
2018-10-16,female,Under_18,Popeyes Louisiana Kitchen,46
2018-10-16,male,18_24,Chick-fil-A,2300
2018-10-16,male,35_44,Popeyes Louisiana Kitchen,3460
2018-10-16,male,45_54,Chick-fil-A,6212
2018-10-16,male,35_44,Chick-fil-A,11310
2018-10-16,female,18_24,Popeyes Louisiana Kitchen,504
2018-10-16,female,Under_18,Chick-fil-A,550
2018-10-16,male,25_34,Chick-fil-A,8022
2018-10-16,male,18_24,Popeyes Louisiana Kitchen,431
2018-10-16,female,45_54,Chick-fil-A,4500
2018-10-16,male,Under_18,Popeyes Louisiana Kitchen,16
2018-10-16,male,25_34,Popeyes Louisiana Kitchen,2750
2018-10-16,female,18_24,Chick-fil-A,3594
2018-10-16,male,65_plus,Popeyes Louisiana Kitchen,244
2018-10-16,female,55_64,Chick-fil-A,1684
2018-10-16,female,25_34,Popeyes Louisiana Kitchen,2188
2018-10-17,male,35_44,Popeyes Louisiana Kitchen,3423
2018-10-17,male,65_plus,Popeyes Louisiana Kitchen,212
2018-10-17,male,55_64,Popeyes Louisiana Kitchen,565
2018-10-17,female,18_24,Popeyes Louisiana Kitchen,476
2018-10-17,male,45_54,Popeyes Louisiana Kitchen,1654
2018-10-17,male,18_24,Popeyes Louisiana Kitchen,428
2018-10-17,female,65_plus,Popeyes Louisiana Kitchen,134
2018-10-17,male,25_34,Popeyes Louisiana Kitchen,2600
2018-10-17,female,55_64,Popeyes Louisiana Kitchen,357
2018-10-17,female,35_44,Chick-fil-A,13090
2018-10-17,male,Under_18,Chick-fil-A,175
2018-10-17,female,Under_18,Popeyes Louisiana Kitchen,53
2018-10-17,female,65_plus,Chick-fil-A,846
2018-10-17,male,35_44,Chick-fil-A,11983
2018-10-17,male,65_plus,Chick-fil-A,807
2018-10-17,female,35_44,Popeyes Louisiana Kitchen,2499
2018-10-17,female,25_34,Chick-fil-A,9666
2018-10-17,female,55_64,Chick-fil-A,1824
2018-10-17,male,Under_18,Popeyes Louisiana Kitchen,17
2018-10-17,female,25_34,Popeyes Louisiana Kitchen,2174
2018-10-17,female,Under_18,Chick-fil-A,553
2018-10-17,male,55_64,Chick-fil-A,1760
2018-10-17,female,18_24,Chick-fil-A,3492
2018-10-17,female,45_54,Chick-fil-A,4760
2018-10-17,male,25_34,Chick-fil-A,8064
2018-10-17,male,18_24,Chick-fil-A,2253
2018-10-17,male,45_54,Chick-fil-A,6347
2018-10-17,female,45_54,Popeyes Louisiana Kitchen,780
2018-10-18,male,55_64,Popeyes Louisiana Kitchen,530
2018-10-18,male,35_44,Chick-fil-A,12805
2018-10-18,female,25_34,Chick-fil-A,10285
2018-10-18,female,35_44,Chick-fil-A,14048
2018-10-18,male,Under_18,Chick-fil-A,212
2018-10-18,female,55_64,Chick-fil-A,1888
2018-10-18,male,25_34,Chick-fil-A,8628
2018-10-18,male,45_54,Popeyes Louisiana Kitchen,1732
2018-10-18,male,65_plus,Chick-fil-A,810
2018-10-18,female,65_plus,Popeyes Louisiana Kitchen,138
2018-10-18,male,35_44,Popeyes Louisiana Kitchen,3506
2018-10-18,male,18_24,Chick-fil-A,2351
2018-10-18,female,25_34,Popeyes Louisiana Kitchen,2223
2018-10-18,female,45_54,Chick-fil-A,5006
2018-10-18,male,55_64,Chick-fil-A,1774
2018-10-18,female,65_plus,Chick-fil-A,803
2018-10-18,female,18_24,Popeyes Louisiana Kitchen,484
2018-10-18,female,18_24,Chick-fil-A,3709
2018-10-18,male,18_24,Popeyes Louisiana Kitchen,369
2018-10-18,female,45_54,Popeyes Louisiana Kitchen,809
2018-10-18,male,Under_18,Popeyes Louisiana Kitchen,17
2018-10-18,male,25_34,Popeyes Louisiana Kitchen,2664
2018-10-18,female,Under_18,Popeyes Louisiana Kitchen,34
2018-10-18,male,65_plus,Popeyes Louisiana Kitchen,172
2018-10-18,female,35_44,Popeyes Louisiana Kitchen,2443
2018-10-18,male,45_54,Chick-fil-A,6860
2018-10-18,female,55_64,Popeyes Louisiana Kitchen,356
2018-10-18,female,Under_18,Chick-fil-A,575
2018-10-19,female,Under_18,Popeyes Louisiana Kitchen,52
2018-10-19,male,Under_18,Popeyes Louisiana Kitchen,20
2018-10-19,male,25_34,Chick-fil-A,10027
2018-10-19,female,35_44,Popeyes Louisiana Kitchen,2864
2018-10-19,female,Under_18,Chick-fil-A,767
2018-10-19,male,25_34,Popeyes Louisiana Kitchen,2882
2018-10-19,female,55_64,Chick-fil-A,2070
2018-10-19,male,65_plus,Popeyes Louisiana Kitchen,183
2018-10-19,male,35_44,Chick-fil-A,14420
2018-10-19,female,45_54,Chick-fil-A,5885
2018-10-19,female,45_54,Popeyes Louisiana Kitchen,983
2018-10-19,female,18_24,Popeyes Louisiana Kitchen,590
2018-10-19,male,18_24,Chick-fil-A,2725
2018-10-19,female,18_24,Chick-fil-A,4404
2018-10-19,female,55_64,Popeyes Louisiana Kitchen,430
2018-10-19,female,65_plus,Popeyes Louisiana Kitchen,144
2018-10-19,male,35_44,Popeyes Louisiana Kitchen,3947
2018-10-19,female,65_plus,Chick-fil-A,787
2018-10-19,female,25_34,Popeyes Louisiana Kitchen,2697
2018-10-19,female,35_44,Chick-fil-A,16511
2018-10-19,male,45_54,Popeyes Louisiana Kitchen,1821
2018-10-19,male,55_64,Chick-fil-A,1881
2018-10-19,male,Under_18,Chick-fil-A,290
2018-10-19,female,25_34,Chick-fil-A,12253
2018-10-19,male,65_plus,Chick-fil-A,838
2018-10-19,male,55_64,Popeyes Louisiana Kitchen,592
2018-10-19,male,45_54,Chick-fil-A,7699
2018-10-19,male,18_24,Popeyes Louisiana Kitchen,454
2018-10-20,male,25_34,Popeyes Louisiana Kitchen,2871
2018-10-20,female,45_54,Popeyes Louisiana Kitchen,899
2018-10-20,male,55_64,Chick-fil-A,1588
2018-10-20,male,45_54,Chick-fil-A,7745
2018-10-20,female,25_34,Popeyes Louisiana Kitchen,2679
2018-10-20,female,Under_18,Popeyes Louisiana Kitchen,57
2018-10-20,male,18_24,Popeyes Louisiana Kitchen,463
2018-10-20,male,65_plus,Popeyes Louisiana Kitchen,130
2018-10-20,male,18_24,Chick-fil-A,2669
2018-10-20,male,35_44,Chick-fil-A,15109
2018-10-20,male,25_34,Chick-fil-A,10300
2018-10-20,female,55_64,Chick-fil-A,1813
2018-10-20,female,55_64,Popeyes Louisiana Kitchen,353
2018-10-20,female,25_34,Chick-fil-A,12580
2018-10-20,female,45_54,Chick-fil-A,5940
2018-10-20,female,35_44,Chick-fil-A,16778
2018-10-20,female,35_44,Popeyes Louisiana Kitchen,2819
2018-10-20,female,65_plus,Popeyes Louisiana Kitchen,117
2018-10-20,male,Under_18,Popeyes Louisiana Kitchen,19
2018-10-20,male,35_44,Popeyes Louisiana Kitchen,3348
2018-10-20,male,55_64,Popeyes Louisiana Kitchen,446
2018-10-20,male,45_54,Popeyes Louisiana Kitchen,1567
2018-10-20,female,Under_18,Chick-fil-A,894
2018-10-20,female,18_24,Chick-fil-A,4365
2018-10-20,male,Under_18,Chick-fil-A,292
2018-10-20,male,65_plus,Chick-fil-A,651
2018-10-20,female,65_plus,Chick-fil-A,698
2018-10-20,female,18_24,Popeyes Louisiana Kitchen,572
2018-10-21,female,55_64,Chick-fil-A,366
2018-10-21,male,18_24,Popeyes Louisiana Kitchen,409
2018-10-21,male,35_44,Chick-fil-A,3240
2018-10-21,female,25_34,Chick-fil-A,2955
2018-10-21,female,45_54,Chick-fil-A,1007
2018-10-21,female,18_24,Chick-fil-A,1049
2018-10-21,female,65_plus,Chick-fil-A,129
2018-10-21,male,45_54,Chick-fil-A,1617
2018-10-21,male,65_plus,Popeyes Louisiana Kitchen,116
2018-10-21,female,65_plus,Popeyes Louisiana Kitchen,102
2018-10-21,male,55_64,Popeyes Louisiana Kitchen,434
2018-10-21,male,65_plus,Chick-fil-A,154
2018-10-21,male,25_34,Popeyes Louisiana Kitchen,2648
2018-10-21,male,35_44,Popeyes Louisiana Kitchen,2845
2018-10-21,male,55_64,Chick-fil-A,357
2018-10-21,male,Under_18,Chick-fil-A,52
2018-10-21,female,Under_18,Popeyes Louisiana Kitchen,60
2018-10-21,male,25_34,Chick-fil-A,2665
2018-10-21,female,35_44,Popeyes Louisiana Kitchen,2421
2018-10-21,female,18_24,Popeyes Louisiana Kitchen,522
2018-10-21,female,35_44,Chick-fil-A,3239
2018-10-21,female,55_64,Popeyes Louisiana Kitchen,329
2018-10-21,female,25_34,Popeyes Louisiana Kitchen,2420
2018-10-21,male,18_24,Chick-fil-A,729
2018-10-21,male,45_54,Popeyes Louisiana Kitchen,1317
2018-10-21,female,Under_18,Chick-fil-A,165
2018-10-21,male,Under_18,Popeyes Louisiana Kitchen,14
2018-10-21,female,45_54,Popeyes Louisiana Kitchen,785
2018-10-22,male,45_54,Chick-fil-A,5795
2018-10-22,male,65_plus,Chick-fil-A,767
2018-10-22,male,18_24,Popeyes Louisiana Kitchen,361
2018-10-22,male,45_54,Popeyes Louisiana Kitchen,1534
2018-10-22,female,65_plus,Chick-fil-A,817
2018-10-22,female,Under_18,Popeyes Louisiana Kitchen,46
2018-10-22,female,55_64,Popeyes Louisiana Kitchen,340
2018-10-22,female,65_plus,Popeyes Louisiana Kitchen,136
2018-10-22,male,55_64,Popeyes Louisiana Kitchen,544
2018-10-22,female,45_54,Popeyes Louisiana Kitchen,696
2018-10-22,male,35_44,Chick-fil-A,10305
2018-10-22,female,18_24,Popeyes Louisiana Kitchen,481
2018-10-22,female,45_54,Chick-fil-A,4151
2018-10-22,male,18_24,Chick-fil-A,1920
2018-10-22,female,25_34,Chick-fil-A,8438
2018-10-22,female,18_24,Chick-fil-A,2953
2018-10-22,female,35_44,Chick-fil-A,11024
2018-10-22,female,25_34,Popeyes Louisiana Kitchen,2018
2018-10-22,female,35_44,Popeyes Louisiana Kitchen,2290
2018-10-22,male,Under_18,Popeyes Louisiana Kitchen,15
2018-10-22,female,55_64,Chick-fil-A,1578
2018-10-22,male,25_34,Popeyes Louisiana Kitchen,2478
2018-10-22,male,65_plus,Popeyes Louisiana Kitchen,173
2018-10-22,female,Under_18,Chick-fil-A,403
2018-10-22,male,35_44,Popeyes Louisiana Kitchen,3290
2018-10-22,male,55_64,Chick-fil-A,1530
2018-10-22,male,Under_18,Chick-fil-A,138
2018-10-22,male,25_34,Chick-fil-A,7229
2018-10-23,female,35_44,Chick-fil-A,12530
2018-10-23,male,18_24,Chick-fil-A,2251
2018-10-23,female,Under_18,Popeyes Louisiana Kitchen,41
2018-10-23,female,25_34,Chick-fil-A,9409
2018-10-23,male,65_plus,Popeyes Louisiana Kitchen,205
2018-10-23,female,55_64,Chick-fil-A,1828
2018-10-23,male,18_24,Popeyes Louisiana Kitchen,356
2018-10-23,male,45_54,Chick-fil-A,6444
2018-10-23,female,18_24,Chick-fil-A,3485
2018-10-23,female,65_plus,Popeyes Louisiana Kitchen,159
2018-10-23,female,45_54,Chick-fil-A,4528
2018-10-23,female,65_plus,Chick-fil-A,762
2018-10-23,male,Under_18,Popeyes Louisiana Kitchen,17
2018-10-23,female,45_54,Popeyes Louisiana Kitchen,784
2018-10-23,female,55_64,Popeyes Louisiana Kitchen,411
2018-10-23,male,45_54,Popeyes Louisiana Kitchen,1792
2018-10-23,male,35_44,Chick-fil-A,11606
2018-10-23,male,55_64,Popeyes Louisiana Kitchen,605
2018-10-23,male,55_64,Chick-fil-A,1659
2018-10-23,male,Under_18,Chick-fil-A,154
2018-10-23,male,35_44,Popeyes Louisiana Kitchen,3609
2018-10-23,female,Under_18,Chick-fil-A,519
2018-10-23,male,25_34,Popeyes Louisiana Kitchen,2634
2018-10-23,male,25_34,Chick-fil-A,8170
2018-10-23,male,65_plus,Chick-fil-A,809
2018-10-23,female,35_44,Popeyes Louisiana Kitchen,2465
2018-10-23,female,25_34,Popeyes Louisiana Kitchen,2279
2018-10-23,female,18_24,Popeyes Louisiana Kitchen,498
2018-10-24,male,65_plus,Popeyes Louisiana Kitchen,213
2018-10-24,female,65_plus,Popeyes Louisiana Kitchen,132
2018-10-24,male,25_34,Popeyes Louisiana Kitchen,2645
2018-10-24,male,18_24,Popeyes Louisiana Kitchen,375
2018-10-24,male,65_plus,Chick-fil-A,787
2018-10-24,male,25_34,Chick-fil-A,8132
2018-10-24,female,45_54,Chick-fil-A,4853
2018-10-24,female,25_34,Popeyes Louisiana Kitchen,2317
2018-10-24,female,55_64,Chick-fil-A,1830
2018-10-24,female,65_plus,Chick-fil-A,825
2018-10-24,male,55_64,Chick-fil-A,1793
2018-10-24,female,35_44,Popeyes Louisiana Kitchen,2484
2018-10-24,male,18_24,Chick-fil-A,2206
2018-10-24,male,Under_18,Popeyes Louisiana Kitchen,19
2018-10-24,female,18_24,Chick-fil-A,3592
2018-10-24,female,45_54,Popeyes Louisiana Kitchen,808
2018-10-24,male,45_54,Popeyes Louisiana Kitchen,1754
2018-10-24,female,35_44,Chick-fil-A,13252
2018-10-24,female,25_34,Chick-fil-A,9724
2018-10-24,male,35_44,Popeyes Louisiana Kitchen,3585
2018-10-24,male,45_54,Chick-fil-A,6569
2018-10-24,male,Under_18,Chick-fil-A,170
2018-10-24,female,Under_18,Popeyes Louisiana Kitchen,47
2018-10-24,female,55_64,Popeyes Louisiana Kitchen,370
2018-10-24,female,Under_18,Chick-fil-A,548
2018-10-24,male,55_64,Popeyes Louisiana Kitchen,575
2018-10-24,male,35_44,Chick-fil-A,12136
2018-10-24,female,18_24,Popeyes Louisiana Kitchen,491
2018-10-25,female,65_plus,Popeyes Louisiana Kitchen,142
2018-10-25,male,45_54,Chick-fil-A,7166
2018-10-25,female,35_44,Chick-fil-A,14241
2018-10-25,male,25_34,Chick-fil-A,8647
2018-10-25,male,55_64,Popeyes Louisiana Kitchen,575
2018-10-25,male,65_plus,Popeyes Louisiana Kitchen,212
